% Model,model2.mph
% Version,COMSOL 6.1.0.357
% Date,"Jul 6 2023, 10:22"
% Dimension,1
% Nodes,201
% Expressions,27
% Description,Point graph
380.00;0.078295;0.077509;0.078980;0.078277;0.077486;0.078970;0.078282;0.077484;0.078983;0.077537;0.076779;0.078192;0.077520;0.076758;0.078180;0.077525;0.076757;0.078191;0.079200;0.078372;0.079937;0.079184;0.078349;0.079930;0.079192;0.078348;0.079949
385.00;0.079347;0.078551;0.080042;0.079324;0.078522;0.080025;0.079323;0.078515;0.080033;0.078580;0.077812;0.079244;0.078557;0.077785;0.079226;0.078557;0.077779;0.079232;0.080263;0.079424;0.081009;0.080241;0.079396;0.080997;0.080244;0.079389;0.081010
390.00;0.080401;0.079594;0.081104;0.080372;0.079559;0.081082;0.080365;0.079547;0.081084;0.079624;0.078845;0.080297;0.079596;0.078813;0.080274;0.079590;0.078802;0.080274;0.081328;0.080478;0.082083;0.081300;0.080443;0.082064;0.081297;0.080431;0.082072
395.00;0.081456;0.080638;0.082169;0.081421;0.080598;0.082140;0.081409;0.080580;0.082137;0.080669;0.079880;0.081352;0.080635;0.079842;0.081322;0.080624;0.079826;0.081317;0.082393;0.081533;0.083158;0.082360;0.081493;0.083133;0.082351;0.081475;0.083135
400.00;0.082512;0.081684;0.083234;0.082471;0.081638;0.083200;0.082454;0.081614;0.083190;0.081716;0.080917;0.082408;0.081676;0.080873;0.082373;0.081660;0.080851;0.082361;0.083461;0.082589;0.084235;0.083421;0.082543;0.084204;0.083406;0.082520;0.084200
405.00;0.083570;0.082731;0.084301;0.083523;0.082679;0.084261;0.083500;0.082650;0.084245;0.082764;0.081955;0.083465;0.082719;0.081905;0.083424;0.082696;0.081877;0.083407;0.084529;0.083647;0.085313;0.084484;0.083594;0.085276;0.084463;0.083565;0.085266
410.00;0.084629;0.083779;0.085369;0.084576;0.083721;0.085323;0.084547;0.083686;0.085301;0.083814;0.082994;0.084524;0.083762;0.082938;0.084477;0.083734;0.082905;0.084453;0.085600;0.084706;0.086393;0.085547;0.084647;0.086349;0.085521;0.084612;0.086332
415.00;0.085689;0.084829;0.086439;0.085630;0.084765;0.086386;0.085595;0.084724;0.086358;0.084865;0.084035;0.085584;0.084807;0.083972;0.085531;0.084773;0.083933;0.085501;0.086671;0.085767;0.087474;0.086613;0.085701;0.087423;0.086580;0.085660;0.087401
420.00;0.086751;0.085881;0.087511;0.086685;0.085809;0.087451;0.086644;0.085762;0.087417;0.085918;0.085077;0.086646;0.085853;0.085008;0.086586;0.085813;0.084963;0.086550;0.087745;0.086829;0.088557;0.087679;0.086757;0.088499;0.087640;0.086710;0.088470
425.00;0.087815;0.086933;0.088584;0.087742;0.086856;0.088517;0.087695;0.086802;0.088476;0.086972;0.086121;0.087709;0.086901;0.086045;0.087642;0.086854;0.085994;0.087601;0.088819;0.087893;0.089641;0.088747;0.087814;0.089577;0.088701;0.087760;0.089541
430.00;0.088879;0.087988;0.089658;0.088800;0.087903;0.089584;0.088747;0.087843;0.089537;0.088027;0.087166;0.088773;0.087950;0.087084;0.088700;0.087896;0.087026;0.088652;0.089896;0.088958;0.090727;0.089816;0.088872;0.090655;0.089764;0.088812;0.090612
435.00;0.089946;0.089043;0.090734;0.089860;0.088952;0.090653;0.089800;0.088886;0.090599;0.089084;0.088213;0.089839;0.089000;0.088124;0.089760;0.088940;0.088059;0.089705;0.090974;0.090025;0.091814;0.090887;0.089932;0.091735;0.090827;0.089864;0.091686
440.00;0.091014;0.090101;0.091811;0.090921;0.090002;0.091723;0.090854;0.089929;0.091663;0.090143;0.089261;0.090907;0.090051;0.089165;0.090820;0.089985;0.089094;0.090759;0.092053;0.091093;0.092903;0.091959;0.090992;0.092817;0.091892;0.090918;0.092760
445.00;0.092084;0.091160;0.092890;0.091983;0.091054;0.092795;0.091909;0.090974;0.092727;0.091203;0.090310;0.091976;0.091104;0.090207;0.091882;0.091031;0.090129;0.091814;0.093134;0.092162;0.093993;0.093032;0.092055;0.093900;0.092959;0.091974;0.093836
450.00;0.093155;0.092220;0.093971;0.093047;0.092107;0.093868;0.092965;0.092020;0.093793;0.092265;0.091361;0.093046;0.092158;0.091251;0.092945;0.092078;0.091166;0.092870;0.094216;0.093234;0.095086;0.094107;0.093119;0.094985;0.094026;0.093030;0.094913
455.00;0.094227;0.093282;0.095053;0.094112;0.093161;0.094943;0.094023;0.093067;0.094860;0.093328;0.092414;0.094119;0.093214;0.092297;0.094010;0.093127;0.092204;0.093928;0.095300;0.094307;0.096179;0.095184;0.094184;0.096070;0.095095;0.094088;0.095991
460.00;0.095301;0.094345;0.096137;0.095178;0.094217;0.096018;0.095082;0.094115;0.095929;0.094392;0.093468;0.095192;0.094271;0.093343;0.095076;0.094176;0.093244;0.094987;0.096386;0.095381;0.097275;0.096261;0.095250;0.097158;0.096165;0.095147;0.097071
465.00;0.096377;0.095410;0.097222;0.096246;0.095274;0.097096;0.096143;0.095165;0.096998;0.095458;0.094524;0.096268;0.095329;0.094391;0.096143;0.095227;0.094284;0.096047;0.097473;0.096457;0.098372;0.097340;0.096318;0.098246;0.097237;0.096207;0.098152
470.00;0.097455;0.096477;0.098309;0.097315;0.096333;0.098175;0.097204;0.096216;0.098070;0.096526;0.095581;0.097344;0.096389;0.095441;0.097212;0.096280;0.095326;0.097108;0.098562;0.097535;0.099470;0.098421;0.097388;0.099337;0.098309;0.097269;0.099234
